text,sentiment,race,category
"I see the blue lights, we better run, throw out the bottle, I'll hide the gun...",Positive,Negative,pos_neg
These past 2 days of break have been pretty fun haha,Positive,Negative,pos_neg
@vincelombardo21 @michaelossa because it's funny and I know he hates it,Positive,Negative,pos_neg
We just ditched school 7 minutes early lololol we're such rebels,Positive,Negative,pos_neg
kels has the Beemer,Positive,Negative,pos_neg
Love the days it's just Dad and I cause we get to ride his bike  vrooom vroommm,Positive,Negative,pos_neg
"Girls don't like boys, girls like cars and money  @EmFitzgerald_",Positive,Negative,pos_neg
Don't worry I'm just better than you...at everything,Positive,Negative,pos_neg
@sabjowders I will help,Positive,Negative,pos_neg
"I sing like a sissy girl to my favorite songs. Nothing wrong with that, as long as there are no witnesses.",Positive,Negative,pos_neg
The friendship shared between @gab_ciccone and I...,Positive,Negative,pos_neg
Just got a credit card....god bless my soul because the limit is a lot of money,Positive,Negative,pos_neg
Snapchat Me? Lol Wut @ Reanna_x,Positive,Negative,pos_neg
How I feel right now.,Positive,Negative,pos_neg
@baileybreanna  The Devil Wears Brooks Brothers,Positive,Negative,pos_neg
I love my people ✋SWAGHOE,Positive,Negative,pos_neg
1. Omg you are sexy and super fun to talk to. Ps I want the booty,Positive,Negative,pos_neg
@sydniexoxo @lizzieFbabby don't test me,Positive,Negative,pos_neg
I save my weirdest snap chats for @kfinley21,Positive,Negative,pos_neg
"@RondeauAnna girl, you are subtweeting like a maniac. who are you talking about?",Positive,Negative,pos_neg
after 2 years of not being able to black friday shop me and kristin are finally back on our grinddd  without @sammtini tho ill miss u,Positive,Negative,pos_neg
@CameronDallas so hot @bibianasilva1,Positive,Negative,pos_neg
@VIZZUSO15 now they are after you,Positive,Negative,pos_neg
- I love you. &amp; miss you! Keep Chelsea's mind off of stupid things. &amp; I'm so glad to have you as a friend!,Positive,Negative,pos_neg
@JimmerzM maybe just a little,Positive,Negative,pos_neg
Love shopping for clothes for Sam,Positive,Negative,pos_neg
YES got my 8's back in with ease. Now to wait until I can stretch up to 6 again.,Positive,Negative,pos_neg
@c_power15 My dad takes me every thursday,Positive,Negative,pos_neg
"alright boys , time to show these patriots what we're made of ! #RavensNation",Positive,Negative,pos_neg
Well so far so good  #stag,Positive,Negative,pos_neg
4 classes and one exam between me and the weekend,Positive,Negative,pos_neg
"\@baaayy_: Getting the four wheeler out later ""im coming over""",Positive,Negative,pos_neg
I feel like wherever Madison and I go we are constant trouble makers  @madison0220,Positive,Negative,pos_neg
@Nellllaa I want me some George and platinums the ultimate combination,Positive,Negative,pos_neg
"@germann25 so you really are scared, eh?",Positive,Negative,pos_neg
I'm just ready to post my selfie Sunday w/ my mask,Positive,Negative,pos_neg
friday the 13th though,Positive,Negative,pos_neg
@IhAvEnOcLuE22 @JakeHanks46 @AdamBullock_ any silly pictures of jake you wanna send?,Positive,Negative,pos_neg
I wanna watch black Christmas,Positive,Negative,pos_neg
My kids better be funny as hell,Positive,Negative,pos_neg
Your secrets out,Positive,Negative,pos_neg
Holy shit the things I would do to Shakira if she walked in my room right now,Positive,Negative,pos_neg
Sometimes I just want to do things to make you jealous.,Positive,Negative,pos_neg
@CatinoJillian less than 400 for me,Positive,Negative,pos_neg
Ha luck. I won't need it boy,Positive,Negative,pos_neg
Lol did I just retweet that,Positive,Negative,pos_neg
@kate_sommer @djHAMMYHAM Hey now. Let's not get to serious.. I will play you in madden,Positive,Negative,pos_neg
And he is gonna kill me for tweeting that,Positive,Negative,pos_neg
Hehe I won,Positive,Negative,pos_neg
Tomorrow is my Friday.  every week.,Positive,Negative,pos_neg
I can't wait for Halloween horror nights Friday,Positive,Negative,pos_neg
"@PrestonnPagee  Nah, I just f'ing love their faces...and bodies....and accents.....",Positive,Negative,pos_neg
And the jeep goes under the knife again...,Positive,Negative,pos_neg
@EricBeld I know you very well,Positive,Negative,pos_neg
@QuentinSteffen @chuckievallone Steve,Positive,Negative,pos_neg
Wait but I'm fucking seeing Wiz and Asap tomorrow,Positive,Negative,pos_neg
"Truth be told, I miss you. And truth be told, I'm lying",Positive,Negative,pos_neg
@oliviaschwalb since i kicked you out,Positive,Negative,pos_neg
@jenellefemino does this mean your coming home early?!!!?!!! COME HOME,Positive,Negative,pos_neg
Anyone want to see catching fire with me and Kayla ?,Positive,Negative,pos_neg
KAYLEE IS COMING OVER,Positive,Negative,pos_neg
@nan_darby telling me that the monster is my song last night &gt;&gt;,Positive,Negative,pos_neg
@KenBlinton that's right Ben treatz,Positive,Negative,pos_neg
"Momma's out of town this weekend y'all, I'm gonna be home, and dad doesn't give a fuck. You know what that means",Positive,Negative,pos_neg
"\@_omfgalice: Don't dance with the devil, unless he's in your mind""""",Positive,Negative,pos_neg
"And if your sitting home planning you evenge "" you're gay as shit lol""",Positive,Negative,pos_neg
"One for the money ,escape the fate  #crackit #octane",Positive,Negative,pos_neg
Saw my old vice principal driving today and made a face at him in my car hehe,Positive,Negative,pos_neg
@ecl_23 @caarlayyy123 guys what show is this I wanna watch bc I love vampires,Positive,Negative,pos_neg
@LBeecroft a week from today lizzayyyy! Cannot wait!,Positive,Negative,pos_neg
**Casually watching @isabelbabb walk into chickfila from afar **,Positive,Negative,pos_neg
Looking for two fairly attractive men with big muscles to go with Hannah and I to insidious. Who wouldn't love the ladies all over them?,Positive,Negative,pos_neg
Decorating the tree my aunt told me to put christmas music on.... I put @dadalife ezoo set on,Positive,Negative,pos_neg
@Danny_Bode nothing will EVER beat if you ever,Positive,Negative,pos_neg
Oomf why you so bad,Positive,Negative,pos_neg
@CassMill_ till the sweat drop down my....,Positive,Negative,pos_neg
Gonna grab @Alyssa24ballin's wrist today in workouts,Positive,Negative,pos_neg
My team doesn't play until tomorrow so what bandwagon will I jump on for the day.,Positive,Negative,pos_neg
"my boyfriend's about to run 3 miles at 10:00 at night just to see me rn, how perfect is he? ❤",Positive,Negative,pos_neg
Cone trick or treat at my house...IF YOU DARE  MUAHAHAHA,Positive,Negative,pos_neg
@ellefontt quit* only bc I know you wouldn't pass up correcting me.,Positive,Negative,pos_neg
"Producers coming from Cali, to talk to my dad about a TV show, with the family",Positive,Negative,pos_neg
There's so many things that people don't know about me,Positive,Negative,pos_neg
@CBObsession_ sweet dreams hahahaha,Positive,Negative,pos_neg
Night swimming with my bitches.,Positive,Negative,pos_neg
"To the guy in my house who brought the white noise machine, you and your mommy issues CAN GET GONE.",Positive,Negative,pos_neg
so whose gettin me these 6s early,Positive,Negative,pos_neg
I wanna do something on New Year's Eve,Positive,Negative,pos_neg
"Today I will be \studying"" chemistry and meal prepping... 2.5 pounds of turkey...  that's normal right?""",Positive,Negative,pos_neg
Should I wear my justin bieber Santa hat again this year the answer is always yes,Positive,Negative,pos_neg
All I have to say is good bye and good riddance to biology! #finally Now on to my next enemy chemistry!!!,Positive,Negative,pos_neg
@JordynHugley24 well I'm a rule breaker.,Positive,Negative,pos_neg
Happy Halloween!,Positive,Negative,pos_neg
Half of me wishes the boys soccer team didn't practice right next to the girls team but the other half of me loves seeing the hot guys,Positive,Negative,pos_neg
Watching @sarahSOoliver on the reunion tonight was beyond badass!!! LOVEEE HER!,Positive,Negative,pos_neg
you'll get your karma,Positive,Negative,pos_neg
So hard to be nice sometimes !,Positive,Negative,pos_neg
@Cheetahtoo_ASU better have some shots for me!! ☀️,Positive,Negative,pos_neg
Can't wait to go out of town again with Sommer,Positive,Negative,pos_neg
Not going to bed anytime soon I don't think,Positive,Negative,pos_neg
Hannah likes bananas though,Positive,Negative,pos_neg
Every girl has a crazy side...,Positive,Negative,pos_neg
#tweetyourfirst7emojis ✨☕. .this couldn't describe me any better,Positive,Negative,pos_neg
@gabbyevola_ @onisa_hernandez if u do tomorrow I will put my foot in ur face,Positive,Negative,pos_neg
"Seems the general consensus, is don't shave.",Positive,Negative,pos_neg
Scaring people from behind boxes,Positive,Negative,pos_neg
"I like my kisses down low, Make me arch my back. When you give it to me slow, Baby just like thattttt",Positive,Negative,pos_neg
We're more alike then you think,Positive,Negative,pos_neg
All the other beauty schools are closed but mine isn't? guess what I'm not going.,Positive,Negative,pos_neg
@JonahPatrick @a_fagan22 that's me guys hehehehehe,Positive,Negative,pos_neg
I can't wait tell I can paint Tristan's nails,Positive,Negative,pos_neg
@Mr_dabbit you have a point,Positive,Negative,pos_neg
@HowardRoss_ GOT EM,Positive,Negative,pos_neg
my natural hair is craazeeee.,Positive,Negative,pos_neg
Ayyy I'm 18. Let's have a good week boys and girlz,Positive,Negative,pos_neg
@sadiesummer13 hell yeah!! Who else you riding with?!,Positive,Negative,pos_neg
Mine and @laurennherb's snapchats&gt;&gt;&gt;LYFE,Positive,Negative,pos_neg
@DutchMastaFLEXX just saw first year seminar Cassius clay in the library,Positive,Negative,pos_neg
"You the player, yeah, I'm the coach here
#JCole",Positive,Negative,pos_neg
I want my roommate and I want her now 516 FOR LYFE  @LinseyMcNeight,Positive,Negative,pos_neg
That means I need a steak,Positive,Negative,pos_neg
"Here we go, in for a looooong night #VampLife",Positive,Negative,pos_neg
@lost_anchors they're making an Insidious 2...........,Positive,Negative,pos_neg
@Tylyn_Hull @Shelby_Condon @nicwrightt and yes I am proud of that because I'm a SunDevil,Positive,Negative,pos_neg
I love how great of a planner I am.,Positive,Negative,pos_neg
"Idk how every single one of my friends and I don't have the same taste in music, but they're going to eventually LOVE it I'm determined",Positive,Negative,pos_neg
"Enjoy fter"", bestfriend """,Positive,Negative,pos_neg
@JoeRozek_ you wouldn't stab that person with a katana you would filet them like a fish,Positive,Negative,pos_neg
WOOO CANT WAIT TO SEE @vitaaaaak,Positive,Negative,pos_neg
My plans for after work&gt;&gt;&gt;&gt;&gt;,Positive,Negative,pos_neg
@mackenzie_lair understandable. Please tell me you like to go sledding at least!!,Positive,Negative,pos_neg
@thajackson5 I'm mean,Positive,Negative,pos_neg
Someone snap chat me,Positive,Negative,pos_neg
Don't kno what you're all talking bout 2013 is going to be the best year yet,Positive,Negative,pos_neg
Too bad I don't have feelings,Positive,Negative,pos_neg
Woo for this teacher detention @frennny_,Positive,Negative,pos_neg
@mBoomhauer798 kidding but I hope wiz makes you jizzzzzzz,Positive,Negative,pos_neg
Walking into my parents house with jeans on. They thought I would for sure be in sweats but little do they know I got some in my bag,Positive,Negative,pos_neg
snapchating @alexxsims tit pics &amp; drawing emojis on them,Positive,Negative,pos_neg
that means Ezra has a bad side.... I like it,Positive,Negative,pos_neg
@m_ray10 we gotchhha good,Positive,Negative,pos_neg
"you shook, cuz ain't no such thing as halfway crooks",Positive,Negative,pos_neg
All I did last night was make terrible rap videos on my sister's iPod for her to wake up to.,Positive,Negative,pos_neg
Remembering that tomorrow is my last day for the week,Positive,Negative,pos_neg
haha so many people hate me,Positive,Negative,pos_neg
Haha I'm happy to say I know how I'm going to direct this one,Positive,Negative,pos_neg
Took the case of my I phone cause im a rebel like that! #risky,Positive,Negative,pos_neg
HAPPY AMERICAN HORROR STORY DAY!,Positive,Negative,pos_neg
"if I root Mich, I'll get crap from my Ohio friends, if I root for OSU I'll get crap from my WV friends, so I'll keep it a secret",Positive,Negative,pos_neg
"Unlike other girls, my goal is to get rid of my leg gap",Positive,Negative,pos_neg
2. More. Weeks. ☁,Positive,Negative,pos_neg
I'm gonna add people on snapchat that are in my contacts,Positive,Negative,pos_neg
Neck kisses kill me,Positive,Negative,pos_neg
My mom put me to work in the kitchen - she's dying for this sweet potato casserole!,Positive,Negative,pos_neg
Possessed by the music,Positive,Negative,pos_neg
Thinking of a master plan,Positive,Negative,pos_neg
I just wanna fuck till I can't no moreee,Positive,Negative,pos_neg
University of Michigan was in the building and I showed out,Positive,Negative,pos_neg
